INFO:root:Find max matching for different graphs.
INFO:root:
INFO:root:        dwt_72.mtx: iter     0, Optimal    32, Current    29
INFO:root:        dwt_72.mtx: Optimal    32, Current Best    31
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:      bcspwr10.mtx: iter 64900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 65000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 65100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 65200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 65300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 65400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 65500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 65600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 65700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 65800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 65900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 66000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 66100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 66200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 66300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 66400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 66500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 66600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 66700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 66800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 66900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 67000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 67100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 67200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 67300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 67400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 67500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 67600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 67700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 67800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 67900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 68000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 68100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 68200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 68300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 68400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 68500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 68600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 68700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 68800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 68900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 69000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 69100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 69200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 69300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 69400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 69500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 69600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 69700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 69800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 69900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 70000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 70100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 70200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 70300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 70400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 70500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 70600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 70700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 70800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 70900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 71000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 71100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 71200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 71300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 71400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 71500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 71600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 71700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 71800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 71900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 72000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 72100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 72200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 72300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 72400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 72500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 72600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 72700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 72800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 72900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 73000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 73100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 73200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 73300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 73400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 73500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 73600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 73700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 73800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 73900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 74000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 74100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 74200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 74300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 74400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 74500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 74600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 74700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 74800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 74900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 75000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 75100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 75200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 75300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 75400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 75500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 75600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 75700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 75800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 75900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 76000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 76100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 76200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 76300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 76400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 76500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 76600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 76700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 76800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 76900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 77000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 77100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 77200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 77300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 77400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 77500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 77600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 77700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 77800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 77900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 78000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 78100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 78200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 78300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 78400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 78500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 78600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 78700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 78800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 78900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 79000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 79100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 79200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 79300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 79400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 79500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 79600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 79700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 79800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 79900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 80000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 80100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 80200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 80300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 80400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 80500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 80600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 80700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 80800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 80900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 81000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 81100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 81200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 81300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 81400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 81500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 81600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 81700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 81800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 81900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 82000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 82100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 82200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 82300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 82400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 82500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 82600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 82700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 82800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 82900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 83000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 83100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 83200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 83300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 83400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 83500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 83600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 83700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 83800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 83900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 84000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 84100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 84200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 84300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 84400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 84500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 84600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 84700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 84800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 84900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 85000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 85100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 85200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 85300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 85400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 85500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 85600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 85700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 85800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 85900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 86000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 86100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 86200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 86300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 86400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 86500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 86600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 86700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 86800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 86900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 87000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 87100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 87200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 87300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 87400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 87500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 87600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 87700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 87800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 87900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 88000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 88100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 88200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 88300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 88400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 88500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 88600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 88700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 88800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 88900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 89000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 89100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 89200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 89300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 89400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 89500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 89600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 89700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 89800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 89900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 90000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 90100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 90200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 90300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 90400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 90500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 90600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 90700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 90800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 90900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 91000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 91100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 91200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 91300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 91400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 91500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 91600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 91700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 91800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 91900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 92000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 92100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 92200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 92300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 92400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 92500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 92600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 92700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 92800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 92900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 93000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 93100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 93200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 93300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 93400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 93500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 93600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 93700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 93800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 93900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 94000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 94100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 94200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 94300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 94400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 94500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 94600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 94700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 94800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 94900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 95000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 95100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 95200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 95300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 95400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 95500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 95600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 95700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 95800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 95900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 96000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 96100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 96200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 96300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 96400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 96500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 96600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 96700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 96800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 96900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 97000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 97100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 97200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 97300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 97400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 97500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 97600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 97700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 97800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 97900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 98000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 98100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 98200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 98300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 98400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 98500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 98600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 98700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 98800, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 98900, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 99000, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 99100, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 99200, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 99300, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 99400, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 99500, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 99600, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 99700, Optimal  2576, Current  2544
INFO:root:      bcspwr10.mtx: iter 99800, Optimal  2576, Current  2545
INFO:root:      bcspwr10.mtx: iter 99900, Optimal  2576, Current  2545
INFO:root:      bcspwr10.mtx: Optimal  2576, Current Best  2545
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:      lshp_406.mtx: iter     0, Optimal   203, Current   184
INFO:root:      lshp_406.mtx: iter   100, Optimal   203, Current   202
INFO:root:      lshp_406.mtx: iter   200, Optimal   203, Current   202
INFO:root:      lshp_406.mtx: iter   300, Optimal   203, Current   202
INFO:root:      lshp_406.mtx: Optimal   203, Current Best   202
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:      bcsstm01.mtx: Optimal     0, Current Best     0
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:      bcsstm26.mtx: Optimal     0, Current Best     0
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:########################################################################
INFO:root:       bayer04.mtx: iter     0, Optimal 10272, Current  8995
